"name","group","id","Esperança de vida ao nascer 2000","lat","long",
"CAPIVARI DE BAIXO","Santa Catarina",420395,73.99,-28.4498,-48.9631,
"CATANDUVAS","Santa Catarina",420400,70.2,-27.069,-51.6602,
"CAXAMBU DO SUL","Santa Catarina",420410,72.29,-27.1624,-52.8807,
"CELSO RAMOS","Santa Catarina",420415,70.01,-27.6327,-51.335,
"CERRO NEGRO","Santa Catarina",420417,68.89,-27.7942,-50.8673,
"CHAPADÃO DO LAGEADO","Santa Catarina",420419,70.59,-27.5905,-49.5539,
"CHAPECÓ","Santa Catarina",420420,73.4,-27.1004,-52.6152,
"COCAL DO SUL","Santa Catarina",420425,74.32,-28.5986,-49.3335,
"CONCÓRDIA","Santa Catarina",420430,75.23,-27.2335,-52.026,
"CORDILHEIRA ALTA","Santa Catarina",420435,70.96,-26.9844,-52.6056,
"CORONEL FREITAS","Santa Catarina",420440,71.34,-26.9057,-52.7011,
"CORONEL MARTINS","Santa Catarina",420445,71.53,-26.511,-52.6694,
"CORUPÁ","Santa Catarina",420450,74.71,-26.4246,-49.246,
"CORREIA PINTO","Santa Catarina",420455,70.16,-27.5877,-50.3614,
"CRICIÚMA","Santa Catarina",420460,72.97,-28.6723,-49.3729,
"CUNHA PORÃ","Santa Catarina",420470,71.9,-26.895,-53.1662,
"CUNHATAÍ","Santa Catarina",420475,77.24,-26.9709,-53.0895,
"CURITIBANOS","Santa Catarina",420480,72.51,-27.2824,-50.5816,
"DESCANSO","Santa Catarina",420490,71.01,-26.827,-53.5034,
"DIONÍSIO CERQUEIRA","Santa Catarina",420500,71,-26.2648,-53.6351,
"DONA EMMA","Santa Catarina",420510,73.9,-26.981,-49.7261,
"DOUTOR PEDRINHO","Santa Catarina",420515,69.84,-26.7174,-49.4795,
"ENTRE RIOS","Santa Catarina",420517,67.78,-26.7225,-52.5585,
"ERMO","Santa Catarina",420519,71.22,-28.9869,-49.643,
"ERVAL VELHO","Santa Catarina",420520,71.31,-27.2743,-51.443,
"FAXINAL DOS GUEDES","Santa Catarina",420530,71.39,-26.8451,-52.2596,
"FLOR DO SERTÃO","Santa Catarina",420535,69.07,-26.7811,-53.3505,
"FLORIANÓPOLIS","Santa Catarina",420540,74.35,-27.5945,-48.5477,
"FORMOSA DO SUL","Santa Catarina",420543,71.34,-26.6453,-52.7946,
"FORQUILHINHA","Santa Catarina",420545,72.77,-28.7454,-49.4785,
"FRAIBURGO","Santa Catarina",420550,71.47,-27.0233,-50.92,
"FREI ROGÉRIO","Santa Catarina",420555,68.38,-27.175,-50.8076,
"GALVÃO","Santa Catarina",420560,72.49,-26.4549,-52.6875,
"GAROPABA","Santa Catarina",420570,74.24,-28.0275,-48.6192,
"GARUVA","Santa Catarina",420580,73.06,-26.0292,-48.852,
"GASPAR","Santa Catarina",420590,73.79,-26.9336,-48.9534,
"GOVERNADOR CELSO RAMOS","Santa Catarina",420600,74.4,-27.3172,-48.5576,
"GRÃO PARÁ","Santa Catarina",420610,73.47,-28.1809,-49.2252,
"GRAVATAL","Santa Catarina",420620,73.69,-28.3208,-49.0427,
"GUABIRUBA","Santa Catarina",420630,75.91,-27.0808,-48.9804,
"GUARACIABA","Santa Catarina",420640,72.93,-26.6042,-53.5243,
"GUARAMIRIM","Santa Catarina",420650,74.32,-26.4688,-49.0026,
"GUARUJÁ DO SUL","Santa Catarina",420660,74.28,-26.3858,-53.5296,
"GUATAMBÚ","Santa Catarina",420665,72.29,-27.1341,-52.7887,
"HERVAL D'OESTE","Santa Catarina",420670,74.72,-27.1903,-51.4917,
"IBIAM","Santa Catarina",420675,73.33,-27.1847,-51.2352,
"IBICARÉ","Santa Catarina",420680,73.3,-27.0881,-51.3681,
"IBIRAMA","Santa Catarina",420690,73.45,-27.0547,-49.5193,
"IÇARA","Santa Catarina",420700,72.08,-28.7132,-49.3087,
"ILHOTA","Santa Catarina",420710,74.55,-26.9023,-48.8251,
"IMARUÍ","Santa Catarina",420720,71.13,-28.3339,-48.817,
"IMBITUBA","Santa Catarina",420730,73.58,-28.2284,-48.6659,
"IMBUIA","Santa Catarina",420740,70.01,-27.4908,-49.4218,
"INDAIAL","Santa Catarina",420750,74.84,-26.8992,-49.2354,
"IOMERÊ","Santa Catarina",420757,74.39,-27.0019,-51.2442,
"IPIRA","Santa Catarina",420760,70.84,-27.4038,-51.7758,
"IPORÃ DO OESTE","Santa Catarina",420765,71.01,-26.9854,-53.5355,
"IPUAÇU","Santa Catarina",420768,67.36,-26.635,-52.4556,
"IPUMIRIM","Santa Catarina",420770,73.16,-27.0772,-52.1289,
"IRACEMINHA","Santa Catarina",420775,72.12,-26.8215,-53.2767,
"IRANI","Santa Catarina",420780,73.12,-27.0287,-51.9012,
"IRATI","Santa Catarina",420785,71.16,-26.6539,-52.8955,
"IRINEÓPOLIS","Santa Catarina",420790,71.88,-26.242,-50.7957,
"ITÁ","Santa Catarina",420800,74.48,-27.2907,-52.3212,
"ITAIÓPOLIS","Santa Catarina",420810,70.81,-26.339,-49.9092,
"ITAJAÍ","Santa Catarina",420820,72.2,-26.9101,-48.6705,
"ITAPEMA","Santa Catarina",420830,74.16,-27.0861,-48.616,
"ITAPIRANGA","Santa Catarina",420840,74.66,-27.1659,-53.7166,
"ITAPOÁ","Santa Catarina",420845,72.81,-26.1158,-48.6182,
"ITUPORANGA","Santa Catarina",420850,74.24,-27.4101,-49.5963,
"JABORÁ","Santa Catarina",420860,71.12,-27.1782,-51.7279,
"JACINTO MACHADO","Santa Catarina",420870,71.58,-28.9961,-49.7623,
"JAGUARUNA","Santa Catarina",420880,71.55,-28.6146,-49.0296,
"JARAGUÁ DO SUL","Santa Catarina",420890,75.15,-26.4851,-49.0713,
"JARDINÓPOLIS","Santa Catarina",420895,69.75,-26.7191,-52.8625,
"JOAÇABA","Santa Catarina",420900,74.47,-27.1721,-51.5108,
"JOINVILLE","Santa Catarina",420910,77.14,-26.3045,-48.8487,
"JOSÉ BOITEUX","Santa Catarina",420915,70.43,-26.9566,-49.6286,
"JUPIÁ","Santa Catarina",420917,71.58,-26.395,-52.7298,
"LACERDÓPOLIS","Santa Catarina",420920,75.54,-27.2579,-51.5577,
"LAGES","Santa Catarina",420930,73.38,-27.815,-50.3259,
"LAGUNA","Santa Catarina",420940,74.25,-28.4843,-48.7772,
"LAJEADO GRANDE","Santa Catarina",420945,75.3,-26.8576,-52.5648,
"LAURENTINO","Santa Catarina",420950,72.4,-27.2173,-49.7331,
"LAURO MULLER","Santa Catarina",420960,72.59,-28.3859,-49.4035,
"LEBON RÉGIS","Santa Catarina",420970,70.74,-26.928,-50.6921,
"LEOBERTO LEAL","Santa Catarina",420980,71.64,-27.5081,-49.2789,
"LINDÓIA DO SUL","Santa Catarina",420985,71.15,-27.0545,-52.069,
"LONTRAS","Santa Catarina",420990,72.19,-27.1684,-49.535,
"LUIZ ALVES","Santa Catarina",421000,72.68,-26.7151,-48.9322,
"LUZERNA","Santa Catarina",421003,76.09,-27.1304,-51.4682,
"MACIEIRA","Santa Catarina",421005,70.74,-26.8552,-51.3705,
"MAFRA","Santa Catarina",421010,73.15,-26.1159,-49.8086,
"MAJOR GERCINO","Santa Catarina",421020,73.3,-27.4192,-48.9488,
"MAJOR VIEIRA","Santa Catarina",421030,70.59,-26.3709,-50.3266,
"MARACAJÁ","Santa Catarina",421040,73.41,-28.8463,-49.4605,
"MARAVILHA","Santa Catarina",421050,74.16,-26.7665,-53.1737,
"MAREMA","Santa Catarina",421055,75.91,-26.8024,-52.6264,
"MASSARANDUBA","Santa Catarina",421060,76.19,-26.6109,-49.0054,
"MATOS COSTA","Santa Catarina",421070,71.64,-26.4709,-51.1501,
"MELEIRO","Santa Catarina",421080,72.1,-28.8244,-49.6378,
"MIRIM DOCE","Santa Catarina",421085,72.19,-27.197,-50.0786,
"MODELO","Santa Catarina",421090,73.88,-26.7729,-53.04,
"MONDAÍ","Santa Catarina",421100,71.8,-27.1008,-53.4032,
"MONTE CARLO","Santa Catarina",421105,69.99,-27.2239,-50.9808,
"MONTE CASTELO","Santa Catarina",421110,70.86,-26.461,-50.2327,
"MORRO DA FUMAÇA","Santa Catarina",421120,73.46,-28.6511,-49.2169,
"MORRO GRANDE","Santa Catarina",421125,72.1,-28.8006,-49.7214,
"NAVEGANTES","Santa Catarina",421130,71.98,-26.8943,-48.6546,
"NOVA ERECHIM","Santa Catarina",421140,74.66,-26.8982,-52.9066,
"NOVA ITABERABA","Santa Catarina",421145,72.29,-26.9428,-52.8141,
"NOVA TRENTO","Santa Catarina",421150,73.99,-27.278,-48.9298,
"NOVA VENEZA","Santa Catarina",421160,73.02,-28.6338,-49.5055,
"NOVO HORIZONTE","Santa Catarina",421165,70.49,-26.4442,-52.8281,
"ORLEANS","Santa Catarina",421170,72.74,-28.3487,-49.2986,
"OTACÍLIO COSTA","Santa Catarina",421175,70.07,-27.4789,-50.1231,
"OURO","Santa Catarina",421180,74.07,-27.3379,-51.6194,
"OURO VERDE","Santa Catarina",421185,71.47,-26.692,-52.3108,
"PAIAL","Santa Catarina",421187,71.63,-27.2541,-52.4975,
"PAINEL","Santa Catarina",421189,68.89,-27.9234,-50.0972,
"PALHOÇA","Santa Catarina",421190,76.09,-27.6455,-48.6697,
"PALMA SOLA","Santa Catarina",421200,70.89,-26.3471,-53.2771,
"PALMEIRA","Santa Catarina",421205,68.81,-27.583,-50.1577,
"PALMITOS","Santa Catarina",421210,72.37,-27.0702,-53.1586,
"PAPANDUVA","Santa Catarina",421220,71.8,-26.3777,-50.1419,
"PARAÍSO","Santa Catarina",421223,73.5,-26.62,-53.6716,
"PASSO DE TORRES","Santa Catarina",421225,73.4,-29.3099,-49.722,
"PASSOS MAIA","Santa Catarina",421227,70.36,-26.7829,-52.0568,
"PAULO LOPES","Santa Catarina",421230,73.81,-27.9607,-48.6864,
"PEDRAS GRANDES","Santa Catarina",421240,74.42,-28.4339,-49.1949,
"PENHA","Santa Catarina",421250,74,-26.7754,-48.6465,
"PERITIBA","Santa Catarina",421260,74.83,-27.3754,-51.9018,
"PETROLÂNDIA","Santa Catarina",421270,71.82,-27.5346,-49.6937,
"BALNEÁRIO PIÇARRAS","Santa Catarina",421280,73.09,-26.7639,-48.6717,
"PINHALZINHO","Santa Catarina",421290,75.36,-26.8495,-52.9913,
"PINHEIRO PRETO","Santa Catarina",421300,71.12,-27.0483,-51.2243,
"PIRATUBA","Santa Catarina",421310,72.2,-27.4242,-51.7668,
"PLANALTO ALEGRE","Santa Catarina",421315,74.11,-27.0704,-52.867,
"POMERODE","Santa Catarina",421320,75.03,-26.7384,-49.1785,
"PONTE ALTA","Santa Catarina",421330,69.59,-27.4835,-50.3764,
"PONTE ALTA DO NORTE","Santa Catarina",421335,69.99,-27.1591,-50.4659,
"PONTE SERRADA","Santa Catarina",421340,68.81,-26.8733,-52.0112,
"PORTO BELO","Santa Catarina",421350,73.09,-27.1586,-48.5469,
"PORTO UNIÃO","Santa Catarina",421360,72.76,-26.2451,-51.0759,
"POUSO REDONDO","Santa Catarina",421370,73.84,-27.2567,-49.9301,
"PRAIA GRANDE","Santa Catarina",421380,70.94,-29.1918,-49.9525,
"PRESIDENTE CASTELLO BRANCO","Santa Catarina",421390,74.72,-27.2218,-51.8089,
"PRESIDENTE GETÚLIO","Santa Catarina",421400,74.66,-27.0474,-49.6246,
"PRESIDENTE NEREU","Santa Catarina",421410,76.09,-27.2768,-49.3889,
"PRINCESA","Santa Catarina",421415,71.92,-26.4441,-53.5994,
"QUILOMBO","Santa Catarina",421420,70.65,-26.7264,-52.724,
"RANCHO QUEIMADO","Santa Catarina",421430,74.67,-27.6727,-49.0191,
"RIO DAS ANTAS","Santa Catarina",421440,72.1,-26.8946,-51.0674,
"RIO DO CAMPO","Santa Catarina",421450,70.43,-26.9452,-50.136,
"RIO DO OESTE","Santa Catarina",421460,74.23,-27.1952,-49.7989,
"RIO DOS CEDROS","Santa Catarina",421470,73.81,-26.7398,-49.2718,
"RIO DO SUL","Santa Catarina",421480,72.69,-27.2156,-49.643,
"RIO FORTUNA","Santa Catarina",421490,74.37,-28.1244,-49.1068,
"RIO NEGRINHO","Santa Catarina",421500,71.61,-26.2591,-49.5177,
"RIO RUFINO","Santa Catarina",421505,69.99,-27.8592,-49.7754,
"RIQUEZA","Santa Catarina",421507,72.39,-27.0653,-53.3265,
"RODEIO","Santa Catarina",421510,74.08,-26.9243,-49.3649,
"ROMELÂNDIA","Santa Catarina",421520,69.49,-26.6809,-53.3172,
"SALETE","Santa Catarina",421530,71.58,-26.9798,-49.9988,
"SALTINHO","Santa Catarina",421535,69.07,-26.6049,-53.0578,
"SALTO VELOSO","Santa Catarina",421540,74.21,-26.903,-51.4043,
"SANGÃO","Santa Catarina",421545,71.13,-28.6326,-49.1322,
"SANTA CECÍLIA","Santa Catarina",421550,69.59,-26.9592,-50.4252,
"SANTA HELENA","Santa Catarina",421555,74.28,-26.937,-53.6214,
"SANTA ROSA DE LIMA","Santa Catarina",421560,69.63,-28.0331,-49.133,
"SANTA ROSA DO SUL","Santa Catarina",421565,70.34,-29.1313,-49.7109,
"SANTA TEREZINHA","Santa Catarina",421567,70.86,-26.7813,-50.009,
"SANTA TEREZINHA DO PROGRESSO","Santa Catarina",421568,70.49,-26.6388,-52.6799,
"SANTIAGO DO SUL","Santa Catarina",421569,70.49,-26.624,-53.1997,
"SANTO AMARO DA IMPERATRIZ","Santa Catarina",421570,74.81,-27.6852,-48.7813,
"SÃO BERNARDINO","Santa Catarina",421575,69.83,-26.4739,-52.9687,
"SÃO BENTO DO SUL","Santa Catarina",421580,75.57,-26.2495,-49.3831,
"SÃO BONIFÁCIO","Santa Catarina",421590,73.5,-27.9009,-48.9326,
"SÃO CARLOS","Santa Catarina",421600,73.92,-27.0798,-53.0037,
"SÃO CRISTOVÃO DO SUL","Santa Catarina",421605,71.65,-27.2666,-50.4388,
"SÃO DOMINGOS","Santa Catarina",421610,72.32,-26.5548,-52.5313,
"SÃO FRANCISCO DO SUL","Santa Catarina",421620,73.45,-26.2579,-48.6344,
"SÃO JOÃO DO OESTE","Santa Catarina",421625,73.54,-27.0984,-53.5977,
"SÃO JOÃO BATISTA","Santa Catarina",421630,73.45,-27.2772,-48.8474,
"SÃO JOÃO DO ITAPERIÚ","Santa Catarina",421635,74.13,-26.6213,-48.7683,
"SÃO JOÃO DO SUL","Santa Catarina",421640,71.58,-29.2154,-49.8094,
"SÃO JOAQUIM","Santa Catarina",421650,71.1,-28.2887,-49.9457,
"SÃO JOSÉ","Santa Catarina",421660,75.09,-27.6136,-48.6366,
"SÃO JOSÉ DO CEDRO","Santa Catarina",421670,74.08,-26.4561,-53.4955,
"SÃO JOSÉ DO CERRITO","Santa Catarina",421680,68.89,-27.6602,-50.5733,
"SÃO LOURENÇO DO OESTE","Santa Catarina",421690,72.68,-26.3557,-52.8498,
"SÃO LUDGERO","Santa Catarina",421700,72.53,-28.3144,-49.1806,
"SÃO MARTINHO","Santa Catarina",421710,69.63,-28.1609,-48.9867,
"SÃO MIGUEL DA BOA VISTA","Santa Catarina",421715,69.07,-26.687,-53.2511,
"SÃO MIGUEL DO OESTE","Santa Catarina",421720,76.07,-26.7242,-53.5163,
"SÃO PEDRO DE ALCÂNTARA","Santa Catarina",421725,73.32,-27.5665,-48.8048,
"SAUDADES","Santa Catarina",421730,74.22,-26.9317,-53.0021,
"SCHROEDER","Santa Catarina",421740,72.42,-26.4116,-49.074,
"SEARA","Santa Catarina",421750,76.45,-27.1564,-52.299,
"SERRA ALTA","Santa Catarina",421755,73.31,-26.7229,-53.0409,
"SIDERÓPOLIS","Santa Catarina",421760,72.08,-28.5955,-49.4314,
"SOMBRIO","Santa Catarina",421770,73.86,-29.108,-49.6328,
"SUL BRASIL","Santa Catarina",421775,72.12,-26.7351,-52.964,
"TAIÓ","Santa Catarina",421780,74.92,-27.121,-49.9942,
"TANGARÁ","Santa Catarina",421790,73.55,-27.0996,-51.2473,
"TIGRINHOS","Santa Catarina",421795,70.96,-26.6876,-53.1545,
"TIJUCAS","Santa Catarina",421800,72.75,-27.2354,-48.6322,
"TIMBÉ DO SUL","Santa Catarina",421810,72.14,-28.8287,-49.842,
"TIMBÓ","Santa Catarina",421820,73.5,-26.8246,-49.269,
"TIMBÓ GRANDE","Santa Catarina",421825,68.11,-26.6127,-50.6607,
"TRÊS BARRAS","Santa Catarina",421830,70.52,-26.1056,-50.3197,
"TREVISO","Santa Catarina",421835,72.59,-28.5097,-49.4634,
"TREZE DE MAIO","Santa Catarina",421840,73.21,-28.5537,-49.1565,
"TREZE TÍLIAS","Santa Catarina",421850,73.86,-27.0026,-51.4084,
"TROMBUDO CENTRAL","Santa Catarina",421860,73.8,-27.3033,-49.793,
"TUBARÃO","Santa Catarina",421870,75.59,-28.4713,-49.0144,
"TUNÁPOLIS","Santa Catarina",421875,74.08,-26.9681,-53.6417,
"TURVO","Santa Catarina",421880,75.55,-28.9272,-49.6831,
"UNIÃO DO OESTE","Santa Catarina",421885,69.37,-26.762,-52.8541,
"URUBICI","Santa Catarina",421890,72.19,-28.0157,-49.5925,
"URUPEMA","Santa Catarina",421895,71.55,-27.9557,-49.8729,
"URUSSANGA","Santa Catarina",421900,76.49,-28.518,-49.3238,
"VARGEÃO","Santa Catarina",421910,71.53,-26.8621,-52.1549,
"VARGEM","Santa Catarina",421915,71.32,-27.4867,-50.9724,
"VARGEM BONITA","Santa Catarina",421917,71.31,-27.0055,-51.7402,
"VIDAL RAMOS","Santa Catarina",421920,71.82,-27.3886,-49.3593,
"VIDEIRA","Santa Catarina",421930,75.11,-27.0086,-51.1543,
"VITOR MEIRELES","Santa Catarina",421935,70.19,-26.8782,-49.8328,
"WITMARSUM","Santa Catarina",421940,73.41,-26.9275,-49.7947,
"XANXERÊ","Santa Catarina",421950,73.48,-26.8747,-52.4036,
"XAVANTINA","Santa Catarina",421960,75,-27.0667,-52.343,
"XAXIM","Santa Catarina",421970,72.44,-26.9596,-52.5374,
"ZORTÉA","Santa Catarina",421985,76.65,-27.4521,-51.552,
"ACEGUÁ","Rio Grande do Sul",430003,73.66,-31.8665,-54.1615,
"ÁGUA SANTA","Rio Grande do Sul",430005,75.44,-28.1672,-52.031,
"AGUDO","Rio Grande do Sul",430010,73.2,-29.6447,-53.2515,
"AJURICABA","Rio Grande do Sul",430020,73.21,-28.2342,-53.7757,
"ALECRIM","Rio Grande do Sul",430030,71.6,-27.6579,-54.7649,
"ALEGRETE","Rio Grande do Sul",430040,71.17,-29.7902,-55.7949,
"ALEGRIA","Rio Grande do Sul",430045,72.18,-27.8345,-54.0557,
"ALMIRANTE TAMANDARÉ DO SUL","Rio Grande do Sul",430047,71.16,-28.1149,-52.9142,
"ALPESTRE","Rio Grande do Sul",430050,71.11,-27.2502,-53.0341,
"ALTO ALEGRE","Rio Grande do Sul",430055,75.17,-28.7769,-52.9893,
"ALTO FELIZ","Rio Grande do Sul",430057,75.68,-29.3919,-51.3123,
"ALVORADA","Rio Grande do Sul",430060,73.3,-29.9914,-51.0809,
"AMARAL FERRADOR","Rio Grande do Sul",430063,71.27,-30.8756,-52.2509,
"AMETISTA DO SUL","Rio Grande do Sul",430064,68.39,-27.3607,-53.183,
"ANDRÉ DA ROCHA","Rio Grande do Sul",430066,74.24,-28.6283,-51.5797,
"ANTA GORDA","Rio Grande do Sul",430070,71.63,-28.9698,-52.0102,
"ANTÔNIO PRADO","Rio Grande do Sul",430080,71.1,-28.8565,-51.2883,
"ARAMBARÉ","Rio Grande do Sul",430085,70.6,-30.9092,-51.5046,
"ARARICÁ","Rio Grande do Sul",430087,71.26,-29.6168,-50.9291,
"ARATIBA","Rio Grande do Sul",430090,73.26,-27.3978,-52.2975,
"ARROIO DO MEIO","Rio Grande do Sul",430100,74.16,-29.4014,-51.9557,
"ARROIO DO SAL","Rio Grande do Sul",430105,74.51,-29.5439,-49.8895,
"ARROIO DO PADRE","Rio Grande do Sul",430107,72.39,-31.4389,-52.4246,
"ARROIO DOS RATOS","Rio Grande do Sul",430110,71.41,-30.0875,-51.7275,
"ARROIO DO TIGRE","Rio Grande do Sul",430120,70.25,-29.3348,-53.0966,
"ARROIO GRANDE","Rio Grande do Sul",430130,69.59,-32.2327,-53.0862,
"ARVOREZINHA","Rio Grande do Sul",430140,69.22,-28.8737,-52.1781,
"AUGUSTO PESTANA","Rio Grande do Sul",430150,73.91,-28.5172,-53.9883,
"ÁUREA","Rio Grande do Sul",430155,70.96,-27.6936,-52.0505,
"BAGÉ","Rio Grande do Sul",430160,72.38,-31.3297,-54.0999,
"BALNEÁRIO PINHAL","Rio Grande do Sul",430163,70.63,-30.2419,-50.2337,
"BARÃO","Rio Grande do Sul",430165,72.69,-29.3725,-51.4949,
"BARÃO DE COTEGIPE","Rio Grande do Sul",430170,69.74,-27.6208,-52.3798,
"BARÃO DO TRIUNFO","Rio Grande do Sul",430175,68.78,-30.3891,-51.7384,
"BARRACÃO","Rio Grande do Sul",430180,76.72,-27.6739,-51.4585,
"BARRA DO GUARITA","Rio Grande do Sul",430185,71.4,-27.1927,-53.7109,
"BARRA DO QUARAÍ","Rio Grande do Sul",430187,67.38,-30.2029,-57.5497,
"BARRA DO RIBEIRO","Rio Grande do Sul",430190,73.2,-30.2939,-51.3014,
"BARRA DO RIO AZUL","Rio Grande do Sul",430192,70.94,-27.4069,-52.4084,
"BARRA FUNDA","Rio Grande do Sul",430195,72.62,-27.9205,-53.0391,
"BARROS CASSAL","Rio Grande do Sul",430200,68.26,-29.0947,-52.5836,
"BENJAMIN CONSTANT DO SUL","Rio Grande do Sul",430205,69.6,-27.5086,-52.5995,
"BENTO GONÇALVES","Rio Grande do Sul",430210,74.99,-29.1662,-51.5165,
"BOA VISTA DAS MISSÕES","Rio Grande do Sul",430215,71.16,-27.6671,-53.3102,
"BOA VISTA DO BURICÁ","Rio Grande do Sul",430220,73.1,-27.6693,-54.1082,
"BOA VISTA DO CADEADO","Rio Grande do Sul",430222,74.89,-28.5791,-53.8108,
"BOA VISTA DO INCRA","Rio Grande do Sul",430223,75.17,-28.8185,-53.391,
"BOA VISTA DO SUL","Rio Grande do Sul",430225,75.57,-29.3544,-51.6687,
"BOM JESUS","Rio Grande do Sul",430230,69.9,-28.6697,-50.4295,
"BOM PRINCÍPIO","Rio Grande do Sul",430235,73.38,-29.4856,-51.3548,
"BOM PROGRESSO","Rio Grande do Sul",430237,71.48,-27.5399,-53.8716,
"BOM RETIRO DO SUL","Rio Grande do Sul",430240,71.18,-29.6071,-51.9456,
"BOQUEIRÃO DO LEÃO","Rio Grande do Sul",430245,73.61,-29.3046,-52.4284,
"BOSSOROCA","Rio Grande do Sul",430250,71.59,-28.7291,-54.9035,
"BOZANO","Rio Grande do Sul",430258,73.66,-28.3659,-53.772,
"BRAGA","Rio Grande do Sul",430260,69.79,-27.6173,-53.7405,
"BROCHIER","Rio Grande do Sul",430265,73.52,-29.5501,-51.5945,
"BUTIÁ","Rio Grande do Sul",430270,70.2,-30.1179,-51.9601,
"CAÇAPAVA DO SUL","Rio Grande do Sul",430280,72.24,-30.5144,-53.4827,
"CACEQUI","Rio Grande do Sul",430290,69.22,-29.8883,-54.822,
"CACHOEIRA DO SUL","Rio Grande do Sul",430300,74.9,-30.033,-52.8928,
"CACHOEIRINHA","Rio Grande do Sul",430310,74.17,-29.9472,-51.1016,
"CACIQUE DOBLE","Rio Grande do Sul",430320,68.7,-27.767,-51.6597,
"CAIBATÉ","Rio Grande do Sul",430330,71.26,-28.2905,-54.6454,
"CAIÇARA","Rio Grande do Sul",430340,72.62,-27.2791,-53.4257,
"CAMAQUÃ","Rio Grande do Sul",430350,72.58,-30.8489,-51.8043,
"CAMARGO","Rio Grande do Sul",430355,72.43,-28.588,-52.2003,
"CAMBARÁ DO SUL","Rio Grande do Sul",430360,72.3,-29.0474,-50.1465,
"CAMPESTRE DA SERRA","Rio Grande do Sul",430367,76.93,-28.7926,-51.0941,
"CAMPINA DAS MISSÕES","Rio Grande do Sul",430370,71.88,-27.9888,-54.8416,
"CAMPINAS DO SUL","Rio Grande do Sul",430380,72.78,-27.7174,-52.6248,
"CAMPO BOM","Rio Grande do Sul",430390,74.07,-29.6747,-51.0606,
"CAMPO NOVO","Rio Grande do Sul",430400,71.37,-27.6792,-53.8052,
"CAMPOS BORGES","Rio Grande do Sul",430410,70.03,-28.8871,-53.0008,
"CANDELÁRIA","Rio Grande do Sul",430420,72.62,-29.6684,-52.7895,
"CÂNDIDO GODÓI","Rio Grande do Sul",430430,75.55,-27.9515,-54.7517,
"CANDIOTA","Rio Grande do Sul",430435,72.54,-31.5516,-53.6773,
"CANELA","Rio Grande do Sul",430440,72.3,-29.356,-50.8119,
"CANGUÇU","Rio Grande do Sul",430450,71.29,-31.396,-52.6783,
"CANOAS","Rio Grande do Sul",430460,74.07,-29.9128,-51.1857,
"CANUDOS DO VALE","Rio Grande do Sul",430461,73.98,-29.3271,-52.2374,
"CAPÃO BONITO DO SUL","Rio Grande do Sul",430462,68.42,-28.1254,-51.3961,
"CAPÃO DA CANOA","Rio Grande do Sul",430463,74.3,-29.7642,-50.0282,
"CAPÃO DO CIPÓ","Rio Grande do Sul",430465,75.07,-28.9312,-54.5558,
"CAPÃO DO LEÃO","Rio Grande do Sul",430466,70.15,-31.7565,-52.4889,
"CAPIVARI DO SUL","Rio Grande do Sul",430467,73.4,-30.1383,-50.5152,
"CAPELA DE SANTANA","Rio Grande do Sul",430468,72.52,-29.6961,-51.328,
"CAPITÃO","Rio Grande do Sul",430469,72.48,-29.2674,-51.9853,
"CARAZINHO","Rio Grande do Sul",430470,70.86,-28.2958,-52.7933,
"CARAÁ","Rio Grande do Sul",430471,71.55,-29.7869,-50.4316,
"CARLOS BARBOSA","Rio Grande do Sul",430480,74.18,-29.2969,-51.5028,
"CARLOS GOMES","Rio Grande do Sul",430485,72.55,-27.7167,-51.9121,
"CASCA","Rio Grande do Sul",430490,73.7,-28.5605,-51.9815,
"CASEIROS","Rio Grande do Sul",430495,70.01,-28.2582,-51.6861,
"CATUÍPE","Rio Grande do Sul",430500,75.1,-28.2554,-54.0132,
"CAXIAS DO SUL","Rio Grande do Sul",430510,74,-29.1629,-51.1792,
"CENTENÁRIO","Rio Grande do Sul",430511,72.56,-27.7615,-51.9984,
"CERRITO","Rio Grande do Sul",430512,70.84,-31.8419,-52.8004,
"CERRO BRANCO","Rio Grande do Sul",430513,70.33,-29.657,-52.9406,
"CERRO GRANDE","Rio Grande do Sul",430515,67.35,-27.6106,-53.1672,
"CERRO GRANDE DO SUL","Rio Grande do Sul",430517,72.19,-30.5905,-51.7418,
"CERRO LARGO","Rio Grande do Sul",430520,74.05,-28.1463,-54.7428,
"CHAPADA","Rio Grande do Sul",430530,71.16,-28.0559,-53.0665,
"CHARQUEADAS","Rio Grande do Sul",430535,73.45,-29.9625,-51.6289,
"CHARRUA","Rio Grande do Sul",430537,76.5,-27.9493,-52.015,
"CHIAPETTA","Rio Grande do Sul",430540,73.03,-27.923,-53.9419,
"CHUÍ","Rio Grande do Sul",430543,70.8,-33.6866,-53.4594,
"CHUVISCA","Rio Grande do Sul",430544,71.56,-30.7504,-51.9737,
"CIDREIRA","Rio Grande do Sul",430545,72.41,-30.1604,-50.2337,
"CIRÍACO","Rio Grande do Sul",430550,71.15,-28.3419,-51.8741,
"COLINAS","Rio Grande do Sul",430558,73.76,-29.3948,-51.8556,
"COLORADO","Rio Grande do Sul",430560,74.09,-28.5258,-52.9928,
"CONDOR","Rio Grande do Sul",430570,72.52,-28.2075,-53.4905,
"CONSTANTINA","Rio Grande do Sul",430580,74.77,-27.732,-52.9938,
"COQUEIRO BAIXO","Rio Grande do Sul",430583,76.11,-29.1802,-52.0942,
